window_end,TP,FP,TN,FN,Precision,Recall,F1
1749911075.8426394,0,0,109,0,0.0,0.0,0.0
1749911075.8477075,0,0,111,0,0.0,0.0,0.0
1749911075.8777008,0,0,112,0,0.0,0.0,0.0
1749911075.9207797,0,0,113,0,0.0,0.0,0.0
1749911075.9262676,0,0,110,0,0.0,0.0,0.0
1749911075.9459558,0,0,111,0,0.0,0.0,0.0
1749911075.9655232,0,0,114,0,0.0,0.0,0.0
1749911075.9740882,0,0,115,0,0.0,0.0,0.0
1749911076.067389,0,0,112,0,0.0,0.0,0.0
1749911076.0888987,0,0,113,0,0.0,0.0,0.0
1749911076.1160586,0,0,116,0,0.0,0.0,0.0
1749911076.1352587,0,0,117,0,0.0,0.0,0.0
1749911076.1495717,0,0,118,0,0.0,0.0,0.0
1749911076.1536963,0,0,114,0,0.0,0.0,0.0
1749911076.2082288,0,0,119,0,0.0,0.0,0.0
1749911076.2289846,0,0,120,0,0.0,0.0,0.0
1749911076.233593,0,0,115,0,0.0,0.0,0.0
1749911076.261154,0,0,116,0,0.0,0.0,0.0
1749911076.2638721,0,0,117,0,0.0,0.0,0.0
1749911076.3196878,0,0,121,0,0.0,0.0,0.0
1749911076.335848,0,0,118,0,0.0,0.0,0.0
1749911076.3725767,0,0,122,0,0.0,0.0,0.0
1749911076.3725767,0,0,119,0,0.0,0.0,0.0
1749911076.382284,0,0,123,0,0.0,0.0,0.0
1749911076.397826,0,0,124,0,0.0,0.0,0.0
1749911076.4724035,0,0,120,0,0.0,0.0,0.0
1749911076.498939,0,0,125,0,0.0,0.0,0.0
1749911076.5080745,0,0,121,0,0.0,0.0,0.0
1749911076.536873,0,0,126,0,0.0,0.0,0.0
1749911076.597261,0,0,127,0,0.0,0.0,0.0
1749911076.6218297,0,0,122,0,0.0,0.0,0.0
1749911076.6243184,0,0,128,0,0.0,0.0,0.0
1749911076.6570618,0,0,123,0,0.0,0.0,0.0
1749911076.6645348,0,0,124,0,0.0,0.0,0.0
1749911076.6909587,0,0,129,0,0.0,0.0,0.0
1749911076.702057,0,0,130,0,0.0,0.0,0.0
1749911076.7309368,0,0,131,0,0.0,0.0,0.0
1749911076.7369137,0,0,132,0,0.0,0.0,0.0
1749911076.7722435,0,0,133,0,0.0,0.0,0.0
1749911076.8455768,0,0,125,0,0.0,0.0,0.0
1749911076.8575869,0,0,134,0,0.0,0.0,0.0
1749911076.8682964,0,0,126,0,0.0,0.0,0.0
1749911076.8916194,0,0,127,0,0.0,0.0,0.0
1749911076.9030137,0,0,135,0,0.0,0.0,0.0
1749911076.9782174,0,0,136,0,0.0,0.0,0.0
1749911077.048003,0,0,128,0,0.0,0.0,0.0
1749911077.071266,0,0,129,0,0.0,0.0,0.0
1749911077.0734615,0,0,137,0,0.0,0.0,0.0
1749911077.0890903,0,0,138,0,0.0,0.0,0.0
1749911077.1158416,0,0,130,0,0.0,0.0,0.0
1749911077.1455948,0,0,131,0,0.0,0.0,0.0
1749911077.1638527,0,0,139,0,0.0,0.0,0.0
1749911077.1782389,0,0,140,0,0.0,0.0,0.0
1749911077.19557,0,0,141,0,0.0,0.0,0.0
1749911077.2577322,0,0,132,0,0.0,0.0,0.0
1749911077.2685776,0,0,133,0,0.0,0.0,0.0
1749911077.3041196,0,0,142,0,0.0,0.0,0.0
1749911077.3399496,0,0,143,0,0.0,0.0,0.0
1749911077.4201825,0,0,134,0,0.0,0.0,0.0
1749911077.4283497,0,0,135,0,0.0,0.0,0.0
1749911077.4367146,0,0,144,0,0.0,0.0,0.0
1749911077.4582732,0,0,136,0,0.0,0.0,0.0
1749911077.4873114,0,0,137,0,0.0,0.0,0.0
1749911077.4899366,0,0,138,0,0.0,0.0,0.0
1749911077.503521,0,0,145,0,0.0,0.0,0.0
1749911077.55371,0,0,139,0,0.0,0.0,0.0
1749911077.5935767,0,0,146,0,0.0,0.0,0.0
1749911077.632864,0,0,140,0,0.0,0.0,0.0
1749911077.6381295,0,0,147,0,0.0,0.0,0.0
1749911077.6421385,0,0,141,0,0.0,0.0,0.0
1749911077.6920722,0,0,142,0,0.0,0.0,0.0
1749911077.7077591,0,0,148,0,0.0,0.0,0.0
1749911077.729376,0,0,143,0,0.0,0.0,0.0
1749911077.7627141,0,0,144,0,0.0,0.0,0.0
1749911077.7916791,0,0,149,0,0.0,0.0,0.0
1749911077.795933,0,0,145,0,0.0,0.0,0.0
1749911077.8469322,0,0,150,0,0.0,0.0,0.0
1749911077.8711307,0,0,146,0,0.0,0.0,0.0
1749911077.880176,0,0,151,0,0.0,0.0,0.0
1749911077.8883321,0,0,152,0,0.0,0.0,0.0
1749911077.9247909,0,0,147,0,0.0,0.0,0.0
1749911077.92626,0,0,153,0,0.0,0.0,0.0
1749911077.9415443,0,0,154,0,0.0,0.0,0.0
1749911077.9611475,0,0,148,0,0.0,0.0,0.0
1749911077.990292,0,0,155,0,0.0,0.0,0.0
1749911077.9958718,0,0,156,0,0.0,0.0,0.0
1749911077.9960008,0,0,149,0,0.0,0.0,0.0
1749911078.065345,0,0,150,0,0.0,0.0,0.0
1749911078.0877612,0,0,157,0,0.0,0.0,0.0
1749911078.139016,0,0,151,0,0.0,0.0,0.0
1749911078.158944,0,0,152,0,0.0,0.0,0.0
1749911078.1794105,0,0,158,0,0.0,0.0,0.0
1749911078.2301538,0,0,159,0,0.0,0.0,0.0
1749911078.2468324,0,0,160,0,0.0,0.0,0.0
1749911078.3011622,0,0,153,0,0.0,0.0,0.0
1749911078.3189507,0,0,154,0,0.0,0.0,0.0
1749911078.321034,0,0,155,0,0.0,0.0,0.0
1749911078.3658066,0,0,161,0,0.0,0.0,0.0
1749911078.3773918,0,0,156,0,0.0,0.0,0.0
1749911078.4105802,0,0,162,0,0.0,0.0,0.0
1749911078.4262831,0,0,163,0,0.0,0.0,0.0
1749911078.449746,0,0,157,0,0.0,0.0,0.0
1749911078.4507387,0,0,164,0,0.0,0.0,0.0
1749911078.519986,0,0,158,0,0.0,0.0,0.0
1749911078.5330427,0,0,165,0,0.0,0.0,0.0
1749911078.5623507,0,0,159,0,0.0,0.0,0.0
1749911078.5655417,0,0,166,0,0.0,0.0,0.0
1749911078.5933626,0,0,160,0,0.0,0.0,0.0
1749911078.6000404,0,0,167,0,0.0,0.0,0.0
1749911078.6286974,0,0,161,0,0.0,0.0,0.0
1749911078.6373494,0,0,162,0,0.0,0.0,0.0
1749911078.680018,0,0,168,0,0.0,0.0,0.0
1749911078.693124,0,0,163,0,0.0,0.0,0.0
1749911078.7099264,0,0,164,0,0.0,0.0,0.0
1749911078.7919319,0,0,169,0,0.0,0.0,0.0
1749911078.7932785,0,0,165,0,0.0,0.0,0.0
1749911078.8158188,0,0,170,0,0.0,0.0,0.0
1749911078.844,0,0,171,0,0.0,0.0,0.0
1749911078.8712456,0,0,166,0,0.0,0.0,0.0
1749911078.9284058,0,0,172,0,0.0,0.0,0.0
1749911078.9323595,0,0,167,0,0.0,0.0,0.0
1749911078.9643826,0,0,168,0,0.0,0.0,0.0
1749911078.987722,0,0,173,0,0.0,0.0,0.0
1749911079.022473,0,0,169,0,0.0,0.0,0.0
1749911079.0662293,0,0,174,0,0.0,0.0,0.0
1749911079.0826004,0,0,175,0,0.0,0.0,0.0
1749911079.0848224,0,0,176,0,0.0,0.0,0.0
1749911079.0932465,0,0,170,0,0.0,0.0,0.0
1749911079.1084101,0,0,171,0,0.0,0.0,0.0
1749911079.1408288,0,0,177,0,0.0,0.0,0.0
1749911079.1439657,0,0,172,0,0.0,0.0,0.0
1749911079.166586,0,0,173,0,0.0,0.0,0.0
1749911079.219528,0,0,178,0,0.0,0.0,0.0
1749911079.2851481,0,0,174,0,0.0,0.0,0.0
1749911079.3511434,0,0,175,0,0.0,0.0,0.0
1749911079.4022677,0,0,176,0,0.0,0.0,0.0
1749911079.4086065,0,0,179,0,0.0,0.0,0.0
1749911079.4513385,0,0,180,0,0.0,0.0,0.0
1749911079.4538076,0,0,181,0,0.0,0.0,0.0
1749911079.4841275,0,0,182,0,0.0,0.0,0.0
1749911079.5050445,0,0,177,0,0.0,0.0,0.0
1749911079.513324,0,0,178,0,0.0,0.0,0.0
1749911079.5396655,0,0,179,0,0.0,0.0,0.0
1749911079.5555432,0,0,180,0,0.0,0.0,0.0
1749911079.5823638,0,0,183,0,0.0,0.0,0.0
1749911079.6158528,0,0,184,0,0.0,0.0,0.0
1749911079.700597,0,0,181,0,0.0,0.0,0.0
1749911079.7272441,0,0,182,0,0.0,0.0,0.0
1749911079.740104,0,0,183,0,0.0,0.0,0.0
1749911079.7628188,0,0,185,0,0.0,0.0,0.0
1749911079.7826624,0,0,186,0,0.0,0.0,0.0
1749911079.8242161,0,0,184,0,0.0,0.0,0.0
1749911079.8574595,0,0,187,0,0.0,0.0,0.0
1749911079.8892264,0,0,188,0,0.0,0.0,0.0
1749911079.9031167,0,0,185,0,0.0,0.0,0.0
1749911079.9356823,0,0,186,0,0.0,0.0,0.0
1749911079.9469435,0,0,189,0,0.0,0.0,0.0
1749911079.9594352,0,0,187,0,0.0,0.0,0.0
1749911079.9917362,0,0,190,0,0.0,0.0,0.0
1749911080.0067055,0,0,188,0,0.0,0.0,0.0
1749911080.091313,0,0,189,0,0.0,0.0,0.0
1749911080.094044,0,0,191,0,0.0,0.0,0.0
1749911080.1255934,0,0,190,0,0.0,0.0,0.0
1749911080.1549282,0,0,191,0,0.0,0.0,0.0
1749911080.1692345,0,0,192,0,0.0,0.0,0.0
1749911080.2547061,0,0,192,0,0.0,0.0,0.0
1749911080.2777069,0,0,193,0,0.0,0.0,0.0
1749911080.3366752,0,0,194,0,0.0,0.0,0.0
1749911080.3529623,0,0,195,0,0.0,0.0,0.0
1749911080.353799,0,0,193,0,0.0,0.0,0.0
1749911080.4037085,0,0,194,0,0.0,0.0,0.0
1749911080.4240918,0,0,196,0,0.0,0.0,0.0
1749911080.4770203,0,0,195,0,0.0,0.0,0.0
1749911080.5001826,0,0,197,0,0.0,0.0,0.0
1749911080.538095,0,0,196,0,0.0,0.0,0.0
1749911080.557883,0,0,198,0,0.0,0.0,0.0
1749911080.573977,0,0,197,0,0.0,0.0,0.0
1749911080.602024,0,0,199,0,0.0,0.0,0.0
1749911080.6072242,0,0,198,0,0.0,0.0,0.0
1749911080.6299906,0,0,199,0,0.0,0.0,0.0
1749911080.7345796,0,0,200,0,0.0,0.0,0.0
1749911080.74535,0,0,200,0,0.0,0.0,0.0
1749911080.7542324,0,0,201,0,0.0,0.0,0.0
1749911080.770651,0,0,201,0,0.0,0.0,0.0
1749911080.7822945,0,0,202,0,0.0,0.0,0.0
1749911080.83844,0,0,203,0,0.0,0.0,0.0
1749911080.8518064,0,0,202,0,0.0,0.0,0.0
1749911080.8606858,0,0,204,0,0.0,0.0,0.0
1749911080.9003496,0,0,205,0,0.0,0.0,0.0
1749911080.9019098,0,0,206,0,0.0,0.0,0.0
1749911080.9094005,0,0,207,0,0.0,0.0,0.0
1749911080.9200068,0,0,203,0,0.0,0.0,0.0
1749911080.975904,0,0,204,0,0.0,0.0,0.0
1749911081.040108,0,0,208,0,0.0,0.0,0.0
1749911081.1015992,0,0,209,0,0.0,0.0,0.0
1749911081.115894,0,0,205,0,0.0,0.0,0.0
1749911081.1245701,0,0,210,0,0.0,0.0,0.0
1749911081.1327116,0,0,206,0,0.0,0.0,0.0
1749911081.1570432,0,0,207,0,0.0,0.0,0.0
1749911081.2090383,0,0,211,0,0.0,0.0,0.0
1749911081.2195566,0,0,212,0,0.0,0.0,0.0
1749911081.2333834,0,0,208,0,0.0,0.0,0.0
1749911081.2389426,0,0,209,0,0.0,0.0,0.0
1749911081.2394233,0,0,210,0,0.0,0.0,0.0
1749911081.3010762,0,0,211,0,0.0,0.0,0.0
1749911081.308397,0,0,213,0,0.0,0.0,0.0
1749911081.3821242,0,0,214,0,0.0,0.0,0.0
1749911081.4110491,0,0,212,0,0.0,0.0,0.0
1749911081.4281871,0,0,215,0,0.0,0.0,0.0
1749911081.4516354,0,0,213,0,0.0,0.0,0.0
1749911081.4878476,0,0,214,0,0.0,0.0,0.0
1749911081.5255914,0,0,216,0,0.0,0.0,0.0
1749911081.5737526,0,0,217,0,0.0,0.0,0.0
1749911081.6135862,0,0,215,0,0.0,0.0,0.0
1749911081.6135862,0,0,218,0,0.0,0.0,0.0
1749911081.6721842,0,0,216,0,0.0,0.0,0.0
1749911081.6747346,0,0,217,0,0.0,0.0,0.0
1749911081.7274606,0,0,219,0,0.0,0.0,0.0
1749911081.7295656,0,0,220,0,0.0,0.0,0.0
1749911081.7659445,0,0,218,0,0.0,0.0,0.0
1749911081.8089266,0,0,219,0,0.0,0.0,0.0
1749911081.8146243,0,0,221,0,0.0,0.0,0.0
1749911081.8688333,0,0,220,0,0.0,0.0,0.0
1749911081.90868,0,0,222,0,0.0,0.0,0.0
1749911081.9407153,0,0,221,0,0.0,0.0,0.0
1749911082.0069091,0,0,222,0,0.0,0.0,0.0
1749911082.015133,0,0,223,0,0.0,0.0,0.0
1749911082.0513628,0,0,224,0,0.0,0.0,0.0
1749911082.063623,0,0,223,0,0.0,0.0,0.0
1749911082.0888937,0,0,225,0,0.0,0.0,0.0
1749911082.1255846,0,0,226,0,0.0,0.0,0.0
1749911082.1467738,0,0,224,0,0.0,0.0,0.0
1749911082.1494453,0,0,225,0,0.0,0.0,0.0
1749911082.1625848,0,0,227,0,0.0,0.0,0.0
1749911082.266047,0,0,226,0,0.0,0.0,0.0
1749911082.2871134,0,0,228,0,0.0,0.0,0.0
1749911082.3140302,0,0,227,0,0.0,0.0,0.0
1749911082.3511524,0,0,228,0,0.0,0.0,0.0
1749911082.3544674,0,0,229,0,0.0,0.0,0.0
1749911082.3783033,0,0,229,0,0.0,0.0,0.0
1749911082.3828325,0,0,230,0,0.0,0.0,0.0
1749911082.4169521,0,0,231,0,0.0,0.0,0.0
1749911082.4434361,0,0,232,0,0.0,0.0,0.0
1749911082.519728,0,0,230,0,0.0,0.0,0.0
1749911082.5611684,0,0,231,0,0.0,0.0,0.0
1749911082.5766685,0,0,232,0,0.0,0.0,0.0
1749911082.6182694,0,0,233,0,0.0,0.0,0.0
1749911082.6425686,0,0,234,0,0.0,0.0,0.0
1749911082.7127657,0,0,233,0,0.0,0.0,0.0
1749911082.7528694,0,0,235,0,0.0,0.0,0.0
1749911082.7573512,0,0,234,0,0.0,0.0,0.0
1749911082.7667716,0,0,235,0,0.0,0.0,0.0
1749911082.776586,0,0,236,0,0.0,0.0,0.0
1749911082.8021421,0,0,236,0,0.0,0.0,0.0
1749911082.8318117,0,0,237,0,0.0,0.0,0.0
1749911082.8350868,0,0,237,0,0.0,0.0,0.0
1749911082.845545,0,0,238,0,0.0,0.0,0.0
1749911082.848053,0,0,239,0,0.0,0.0,0.0
1749911082.8740444,0,0,240,0,0.0,0.0,0.0
1749911082.900116,0,0,241,0,0.0,0.0,0.0
1749911082.906994,0,0,238,0,0.0,0.0,0.0
1749911082.9436777,0,0,239,0,0.0,0.0,0.0
1749911082.9624152,0,0,242,0,0.0,0.0,0.0
1749911082.9796314,0,0,243,0,0.0,0.0,0.0
1749911083.0193677,0,0,244,0,0.0,0.0,0.0
